MapId,Win Rate,Loss Rate,Draw Rate
2146610302,319,471,210
1358212666,505,463,32
253156031,232,633,135
1392311385,461,512,27
1242673636,383,575,42
1443211485,609,334,57
1279613705,79,63,858
1070139438,405,480,115
326711673,783,197,20
502563431,447,523,30
1035763990,544,368,88
1578307694,637,297,66
909348455,293,678,29
1935024602,617,263,120
380079625,432,102,466
365315018,87,86,827
999588496,447,422,131
1507801731,386,545,69
267290173,326,661,13
382818959,315,27,658
1766237871,357,15,628
1236587751,263,193,544
972575063,28,30,942
1081258640,509,428,63
1967854955,367,623,10
264127841,35,77,2

