MapId,Win Rate,Loss Rate,Draw Rate
251556537,409,528,63
1763988586,756,211,33
1886230103,606,384,10
2103419194,161,775,64
1296721606,438,497,65
71842336,296,369,335
261837789,411,525,64
2020260208,173,54,773
2040901533,403,204,393
1628884144,474,520,6
1272766926,783,203,14
1986152060,30,32,938
1505156163,83,180,737
1743315338,440,252,308
1443469958,612,311,77
1669118150,600,339,61
1402278663,600,385,15
2070725439,439,286,275
2045132507,609,381,10
578651053,424,575,1
910677706,562,366,72
924974692,291,678,31
1454113474,131,440,429
206720893,614,360,26
538807015,97,156,13

