MapId,Win Rate,Loss Rate,Draw Rate
105034544,154,101,745
749375181,527,423,50
255304677,390,582,28
1616844119,680,247,73
41762792,667,311,22
1681509915,491,178,331
167533758,203,225,572
1162403592,523,244,233
1747369076,500,441,59
865599639,466,496,38
771196317,502,458,40
1425921623,147,303,550
1852978813,704,183,113
1428273506,491,254,255
2131016639,608,383,9
1621163888,783,145,72
919211714,540,387,73
546870567,575,322,103
1146115584,230,262,508
1203657321,658,307,35
1384094609,484,372,144
1063469227,513,410,77
1506526441,397,573,30
1118678127,588,381,31
1505012060,587,367,47
1978091826,213,108,678
2106980511,228,593,179
2019752711,462,251,287
885075776,428,341,231
40933953,560,433,7
39217144,286,525,189
1941725578,325,189,486
1864478356,580,358,62
1605903517,226,258,516
302454712,306,677,17
2019971147,557,355,88
435500264,34,7,959
1738813656,534,372,94
123791452,546,434,20
1986085799,62,472,466
1161981840,760,224,16
699901503,637,278,85
135340354,310,607,83
761790382,81,86,833
439547530,0,0,1000
218434933,646,325,29
273045145,712,257,31
1091959429,316,511,173
1913240808,97,53,19

