MapId,Win Rate,Loss Rate,Draw Rate
220747975,1,6,993
426756019,354,524,122
803437827,352,462,186
73527390,146,483,371
232233640,347,156,497
184318631,441,438,121
1916754027,183,111,706
276333279,65,31,904
1966579313,539,425,36
796378601,531,322,147
1767997692,646,303,51
1557901363,834,98,68
404935902,651,310,39
1885202011,646,294,60
511395445,480,514,6
424514161,545,321,134
796981266,382,358,260
134593449,447,487,66
1191301711,593,307,100
244835568,240,687,73
159911525,212,101,687
2124899798,400,562,38
391848094,519,468,13
1753752309,0,0,1000
1887149841,293,123,584
1913993087,608,379,13
187244612,540,310,150
1007170170,377,433,190
553600195,688,311,1
1312953674,469,431,100
1425622838,570,410,20
2005512072,426,508,66
20259886,221,653,126
169536039,590,386,24
419280474,396,295,309
2037472953,516,417,67
262023031,579,260,161
1739020336,138,310,552
1061402386,657,336,7
288053528,559,407,34
1928532515,517,423,60
187995711,578,284,138
932376268,630,209,161
1672101611,564,375,61
951930090,585,376,39
1865212725,430,393,177
2038719392,346,85,569
47057708,34,70,196

